smiles,pEC50_rM1,pEC50_hM1,pEC50_hM2,pEC50_hM4,pEC50_rM4,pEC50_hM5,pKi_rM1,pKi_hM2,pKi_hM3,pIC50_hM2,pIC50_rM2,pIC50_hM3,pIC50_hM4,pIC50_hM5,pKi_hM4,pKi_hM5,pIC50_hM1,pIC50_rM1,pKi_hM1,pKi_rM2,pKi_rM3,pIC50_AChE_HouseMouse,pIC50_AChE_human,pIC50_AChE_Cow,pIC50_AChE_eel,pIC50_AChE_BrownRat,pIC50_BChE_human,pKi_AChE_eel,pKi_AChE_human,pKi_BChE_human
Cc1nc(cc2c3ccccc3[nH]c12)C(=O)NCCNc4c5CCCCc5nc6ccccc46,,,,,,,,,,,,,,,,,,,,,,,,,6.31425826139774,,6.26841123481326,,,
COc1cc(\C=C\C(=O)NCCC2CCN(Cc3ccccc3)CC2)ccc1O,,,,,,,,,,,,,,,,,,,,,,,6.4089353929735,,,,,,,
Clc1cccc2nc3CCCCCc3c(NCc4cccs4)c12,,,,,,,,,,,,,,,,,,,,,,,6.13076828026902,,,,,,,
CC(ON=C1CCN(C)CC1)C#C,,,,,,,-5,,,,,,,,,,,,,-4.8999998716658,-4.10000158280135,,,,,,,,,
CC1CCN(CCCN2C(=O)CCc3ccccc23)CC1,,,,,,,,,,,,,,,,4.62000595983426,,,4.91998715289207,,,,,,,,,,,
C(CCCC[n+]1cccc2ccccc12)CCCC[n+]3cccc4ccccc34,,,,,,,,,,,,,,,,,,,,,,,7.09691001300806,,,,,,,
Clc1ccccc1\C=C\2/CNCC3C2NC(=S)NC3c4ccccc4Cl,,,,,,,,,,,,,,,,,,,,,,,,,4.49093195498284,,5.53610701101409,,,
CC(C)Sc1ccc(CC2CCN(CC2)C3CCN(CC3)C(=O)c4ccc(Cl)cc4Cl)cc1,,,,,,,,6.87289520163519,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(cc2cn(C)nc12)c3ccc(CN4Cc5ccc6nnc(C)n6c5C4=O)c(F)c3,,5.67778070526608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCNc3c4CCCCc4nc5cc(Cl)ccc35)cc12,,,,,,,,,,,,,,,,,,,,,,,8.11350927482752,,,,,,,
C[n+]1ccc(\C=C\c2cc3ccccc3c4ccccc24)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,4.69897000433602,,,,
CCCc1cccc(c1)N2C3CCC2CC(C3)OC(c4ccc(Cl)cc4)c5ccc(Cl)cc5,,,,,,,5.51570016065321,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)c2C(=O)C=C(Oc2c1)C(=O)NCCCCCCCCCCNc3c4CCCCc4nc5ccccc35,,,,,,,,,,,,,,,,,,,,,,,8.63827216398241,7,,,9.48148606012211,,,
CN1C2CCC1CC(CCNC(c3ccc(F)cc3)c4ccc(F)cc4)C2,,,,,,,6.20065945054642,,,,,,,,,,,,,,,,,,,,,,,
Clc1nccc2c(cccc12)S(=O)(=O)N3CC(C3)C(=O)N4CCN(CC4)c5ccncc5,,,,,,,,,,,,,,,,,6.13000014136547,,,,,,,,,,,,,
Oc1ccc2ccccc2c1\C=N\NC(=S)NC3CCN(Cc4ccccc4)CC3,,,,,,,,,,,,,,,,,,,,,,,,,5.9100948885606,,,,,
CC(=O)SCCC(=O)NCCCCNc1c2CCCCc2nc3ccccc13,,,,,,,,,,,,,,,,,,,,,,,,,5.13999997606523,,6.81000466003568,,,
CN(Cc1ccccc1)Cc2ccc(cc2)C(=O)c3ccc(OCCCCCCN4CCCCC4)cc3,,,,,,,,,,,,,,,,,,,,,,,6.67778070526608,,,,,,,
OC(c1ccccc1)(c2ccccc2)C34CC[N+](CC5CC5)(CC3)CC4,,,,,,,,,,,,2.70863114954842,,,,,,,,,,,,,,,,,,
FC(F)(F)c1ccccc1C(=O)N2CCC(CC2)N3CCC(CC3)N4C(=O)Nc5ccccc45,,6.04095860767891,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(=O)CCCN[C@@H]2CC[C@H](CC2)OC(=O)C(O)(c3cccs3)c4cccs4)c(Cl)cc1CNC[C@H](O)c5ccc(O)c6NC(=O)C=Cc56,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,
CCCCCCCCCCCCCC(OC(=O)C(CCCCN(O)C(=O)C)NC(=O)c1coc(n1)c2ccccc2O)C(C)C(=O)NC3CCCCNC3=O,,,,,,,,,6.01322826573375,,,5.34103515733556,,,,,,,,,,,,,,,,,,
COc1cc(CNCCCCCCCCCNc2c3CCCCc3nc4ccccc24)cc5OCOc15,,,,,,,,,,,,,,,,,,,,,,,,,7.72908836058952,,7.944621668625,,,
CN1C2C[C@@H](CC1[C@H](C2)C(=O)OCc3ccccc3)OC(c4ccc(F)cc4)c5ccc(F)cc5,,,,,,,5.64397414280688,,,,,,,,,,,,,,,,,,,,,,,
O=NCc1cc[n+](CCC[n+]2ccc(CN=O)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,2.59006687666871,,,,,,,
CCCCCCOc1nccnc1SC2CN3CCC2C3,,,,,,,,,,,,,,,,,,,6.53461714855158,,,,,,,,,,,
CC(C)c1ccc(NC(=O)Oc2ccc3N(C)C4N(CCc5ccccc45)Cc3c2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,6.87998574792193,,,
CNC(=O)Oc1ccc2NC3NCC[C@@]3(C)c2c1,,,,,,,,,,,,,,,,,,,,,,,7.96257350205938,,,,,,,
CC(N1CCCCC1)(C(=O)OC2CC[N+](C)(C)CC2)c3cccs3,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,
COc1cc2c(C[C@@H]3N(C)CCc4cc(OC)c(OC)c2c34)cc1O,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65993283386705,,,
o1cccc1c2nn3c(nnc3s2)c4ccncc4,,,,,,,,,,,,,,,,,,,,,,,,,4.90657831483777,,,,,
CCCCNC(=O)Oc1ccc2N(C)C3[N@H+](C)CC[C@@]3(C)c2c1,,,,,,,,,,,,,,,,,,,,,,,6.81801357551985,,,,,,,
CN1CC2C(C(=O)N(C2=O)c3ccc(F)cc3)C14C(=O)c5ccccc5C4=O,,,,,,,,,,,,,,,,,,,,,,,7.30102999566398,,,,,,,
Clc1ccc2nc(c3CCCOc3c2c1)c4occc4,,,,,,,,,,,,,,,,,,,,,,,,,4.78781239559604,,,,,
Clc1cccc(c1)c2ccccc2S(=O)(=O)CCC3CCNCC3,,7.19997064075587,,,,,,,,,,7.70005709997723,,,,,,,,,,,,,,,,,,
C[C@@H]1CN(CC#CCN(C)C)C(=O)C1,,,,,,,4.82390874094432,,,,,,,,,,,,,3.82390874094432,,,,,,,,,,
CCN(CC)c1ccc(\C=C\2/Cc3cc(OC)c(OCCN4CCCCC4)cc3C2=O)cc1,,,,,,,,,,,,,,,,,,,,,,,6.27083521030723,,7.82390874094432,,5.85855022659953,,,
CCN(CCCCNC(=O)COc1ccc(cc1)C2=CC(=O)c3c(OC)c(OC)c(OC)cc3O2)Cc4ccccc4OC,,,,,,,,,,,,,,,,,,,,,,,7.20065945054642,,5.01010543628123,,,,,
CCCCCCCNC(=O)Oc1ccc2N(C)C(N(C)Cc2c1)c3ccsc3,,,,,,,,,,,,,,,,,,,,,,,,,,,7.65757731917779,,,
CCN(CC)CC#CCN1C(=O)CC2(C1=O)c3ccccc3CCc4ccccc24,,,,,,,6.33724216831843,,,,,,,,,,,,,5.67985371388895,,,,,,,,,,
COc1cc2OC(=CC(=O)c2c(OC)c1OC)c3cccc(OCCCN4CCN(C)CC4)c3,,,,,,,,,,,,,,,,,,,,,,,,,4.45382763168306,5.1266793981846,,,,
CNC(=O)Oc1cccc(CN(C)CCCOc2ccccc2)c1,,,,,,,,,,,,,,,,,,,,,,,7.09908693226233,,,,,,,
Fc1cccc(CN2CCC(CCN3Cc4cc5OCOc5cc4C3=O)CC2)c1,,,,,,,,,,,,,,,,,,,,,,6.31336373073771,,,,,,,,
Fc1cccc(C[n+]2ccc(cc2)C3C(C#N)C(=N)OC4=C3C(=O)Oc5ccccc45)c1,,,,,,,,,,,,,,,,,,,,,,,,,5.55284196865778,,,,,
Cl.CN(C)c1ccc(cc1)C(=O)NCCNc2c3CCCCc3nc4ccccc24,,,,,,,,,,,,,,,,,,,,,,,6.84771165561694,,9.39794000867204,,9.30102999566398,,,
NCCCCCCNc1c2CCCCc2nc3cc(Cl)ccc13,,,,,,,,,,,,,,,,,,,,,,,,,8.10237290870956,,,,,
COc1cc2C\C(=C\c3ccncc3)\C(=O)c2cc1OCCCCCCCCCN4CCCCC4,,,,,,,,,,,,,,,,,,,,,,,,,6.13430394008393,,5.90657831483776,,,
O=C1NC(Cc2ccccc2)(Cc3ccccc3)CN1C4CCN(Cc5ccccc5)CC4,,,,,,,,5.529883646849,6.81815641205523,,,,,,,,,,,,,,,,,,,,,
Cc1nnc2sc3c(NC4CC4)ncnc3c2c1C,,,,6.32975414692588,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(COC1=CC(=O)Oc2ccccc12)N3CCC(Cc4ccccc4)CC3,,,,,,,,,,,,,,,,,,,,,,,,,5.46852108295774,,4.18708664335714,,,
COc1ccc(Cn2c(C)c(C(=O)OCC=C)c3c4CN5CCc6cc(OC)ccc6C5Oc4ccc23)cc1,,,,,,,,,,,,,,,,6.30016227413275,,,6.69897000433602,,,,,,,,,,,
CN1C2CCC1CC(C2)NC(c3ccc(Cl)c(Cl)c3)c4ccc(Cl)c(Cl)c4,,,,,,,,,,,,,,,,,,,7.74957999769111,,,,,,,,,,,
Fc1cccc(CN2CCC(CC2)N3CC(NC3=O)(c4ccccc4)c5ccccc5)c1,,,,,,,,6.51999305704285,8.36451625318509,,,,,,,,,,,,,,,,,,,,,
CN(C)CCC1=C\C(=C/c2ccccn2)\c3ccccc13,,,,,,,,4.90000876645532,4.66999229912724,,,,,,4.91998715289207,4.71999104689181,,,5.01999662841625,,,,,,,,,,,
CC1=CC2CC3=C(C=CC(=O)N3)C(N)(C1)/C/2=C/CF,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,
COc1ccc2[nH]cc(CCNC(=O)CCCCCCNc3c4CCCCc4nc5cc(Cl)cc(Cl)c35)c2c1,,,,,,,,,,,,,,,,,,,,,,,10.397940008672,8.30102999566398,,,7,,,
Oc1ccc(cc1O)C2CC(=O)Oc3c(O)c(O)ccc23,,,,,,,,,,,,,,,,,,,,,,,,,6.54821356447571,,,,,
[Br-].CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC3Cc4cc(C)c(C)cc4C3=O,,,,,,,,,,,,,,,,,,,,,,,7.55284196865778,,,,,,,
Cl.C[C@H](N)C(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2C(=O)C=C4[C@@H]5C[C@](C)(CC[C@]5(C)CC[C@@]34C)C(=O)O)C1(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62015082123717,,
CC(C)C(=O)[C@]12C(=O)[C@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]1(C)CC[C@@H](O)C(=C)C)C(=O)C3=C2O[C@@H](C3)C(C)(C)O,,,,,,,,,,,,,,,,,,,,,,,4.70774392864352,,,,,,,
COc1cc2ccnc3C(=O)OC(Br)c(c1OC)c23,,,,,,,,,,,,,,,,,,,,,,,4.33724216831843,,,,,,,
O=C1CCc2ccc(OCCCCN3CCN(CC3)c4ccccn4)cc2N1,,,,,,,,,,,,,,,,,,,,,,,,,4.86012091359876,4.67778070526608,,,,
CN(C)C(=O)Oc1ccc(cc1)c2cn3ccccc3[n+]2C,,,,,,,,,,,,,,,,,,,,,,,4.76700388960785,,,,,,,
Fc1cc(ccc1CN2Cc3ccc4nccn4c3C2=O)n5cccn5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc2sc3c(ncnc3c2c1C)N4CC5(COC5)C4,,,,6.9100948885606,6.63638802010786,,,,,,,,,,,,,,,,,,,,,,,,,
CC[C@@H]1N=C(c2ccccc2)c3cc(Cl)ccc3NC1=S,,6.7281583934635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O\N=C\c1nc(CCCCNc2c3CCCCc3nc4ccc(Cl)cc24)ccc1O,,,,,,,,,,,,,,,,,,,,,,,5.63827216398241,,,,,,,
COc1ccc(\C=C\2/CN(C)C[C@]3([C@H]([C@@H]4CCCCN4[C@@]35C(=O)c6cccc7cccc5c67)c8ccc(OC)cc8)C2=O)cc1,,,,,,,,,,,,,,,,,,,,,,,,,4.65208481349831,,,,,
OC1(C2C=CC=CC2C3C=CC=CC13)C(=O)O[C@H]4C[N+]5(CCCc6cccs6)CCC4CC5,,,,,,,,,,,,7.50863830616573,,,,,,,,,,,,,,,,,,
C\C=C\1/[C@@H]2CC3=C(C=CC(=O)N3)[C@]1(CC(=C2)C)NC4OCC5=C6CC(C)(C)[C@H](O)[C@H]6[C@@H](C)CCC45O,,,,,,,,,,,,,,,,,,,,,,,7.22184874961636,,,,,,,
FC(F)(F)c1ccc(cc1)C(=O)NC(=S)NCCC2CCN(Cc3ccccc3)CC2,,,,,,,,,,,,,,,,,,,,,,,,,,7.48148606012211,,,,
Oc1ccccc1C2=CC(=O)c3ccc(OCCCCCCCCN4CCCC4)cc3O2,,,,,,,,,,,,,,,,,,,,,,,,,5.51286162452281,,5.89962945488244,,,
CCN(CC)CCCCOC(=O)C[C@@H](C)CC[C@H]1C(=CC[C@H]2C(C)(C)CCC[C@]12C)CO,,,,,,,,,,,,,,,,,,,,,,,5.0268721464003,,,,4.62708799702989,,,
Cc1cccc(CN2C3N(CCC3(Cc4cccc(C)c4)c5ccccc25)C(=O)COc6ccccc6)c1,,,,,,,,,,,,,,,,,,,,,,,,,8.50863830616573,,,,,
CCCC\C=C/CCCCCCCCCc1cccc(OC)c1C(=O)OC,,,,,,,,,,,,,,,,,,,,,,,,,3.44583804693788,,,,,
CC1=CC(=O)Oc2c3C=C(C(=O)N4CCOCC4)C(=N)Oc3ccc12,,,,,,,,,,,,,,,,,,,,,,,,,6.93930215964639,,,,,
CC(=O)OC(C)(C)\C=C\C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C(C4=CC(=O)O[C@](O)(C[C@]12C)[C@]34C)C(C)(C)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,5.58502665202918,,,,,,,
C#CCN(CCNc1c2CCCCc2nc3ccccc13)CC#C,,,,,,,,,,,,,,,,,,,,,,,,,6.46980030179692,,,,,
CCCN(CCN1CCC[C@@H]2[C@@H]3CC4=C(C=CC(=O)N4)[C@]12CC(=C3)C)CCN5CCC[C@@H]6[C@@H]7CC8=C(C=CC(=O)N8)[C@]56CC(=C7)C,,,,,,,,,,,,,,,,,,,,,,,,,,5.99783393824349,,,,
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)C(=O)CNCC2CCN(Cc3ccccc3)CC2,,,,,,,,,,,,,,,,,,,,,,,5.61261017366127,,5.19178902707578,,,,,
[Br-].C[N+]1(C)CCC[C@@H](C1)OC(=O)C(O)(c2ccccc2)c3ccccc3,,,,,,,,8.60205999132796,7.55284196865778,,,,,,,,,,,,,,,,,,,,,
CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)c3ccccc3,,,,,,,,,,,,8.52287874528034,,,,,,,,,,,,,,,,,,
COc1ccccc1\C=C\2/CN(C[C@@]3([C@@H](CN(C)[C@]34C(=O)Nc5ccccc45)c6ccccc6OC)C2=O)C(=O)[C@@H]7CCN(C)[C@]78C(=O)Nc9ccccc89,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98213228103649,,,
CNCOc1cccc(CN(C)CCCCCCCOc2ccc3C(=O)c4ccccc4Oc3c2)c1,,,,,,,,,,,,,,,,,,,,,,,9.49485002168009,,,,,,,
Cc1cccc(c1)C(=O)N2CCC(CC2)N3CCC(CC3)N4C(=O)Nc5cc(Cl)ccc45,,5.67571754470231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCN(C)Cc1cccc(\C=C\2/Cc3cc(OC)c(OC)cc3C2=O)c1,,,,,,,,,,,,,,,,,,,,,,,,,,6.30980391997149,,,6.62708799702989,
[I-].C[N+](C)(C)C[C@@H]1CO[C@H]([C@@H](O1)c2ccccc2)c3ccccc3,,,,,,,,,,,,,,,,5.33998877871067,,,5.84985783815144,,,,,,,,,,,
Clc1ccc2C(=O)N(CCC3CCN(Cc4ccccc4)CC3)[Se]c2c1,,,,,,,,,,,,,,,,,,,,,,,,,6.68613277963085,,5.62967199222049,,,
CCN(CC)CCNS(=O)(=O)Cc1ccc(C)cc1,,,,,,,,,,,,,,,,,,,,,,4.30980391997149,,,,,,,,
Cc1nc(C)c(COc2ccc(\C=C\C(=O)NCCCCCCNc3c4CCCCc4nc5ccccc35)cc2)nc1C,,,,,,,,,,,,,,,,,,,,,,,,,6.51712641639125,,,,,
CCCCCCCCCCCN1CCC(CC1)OC(=O)Nc2ccccc2c3ccccc3,,,,,,,,,7.31875876262441,,,,,,,,,,,,,,,,,,,,,
NC(=N)NCCCCCCCCCNc1c2CCCCc2nc3cc(Cl)ccc13,,,,,,,,,,,,,,,,,,,,,,,,,7.79588001734407,,,,,
CCCCCCCCCCCCNC(=O)C1=Cc2c(OC1=N)ccc3C(=CC(=O)Oc23)C,,,,,,,,,,,,,,,,,,,,,,,,,7.65757731917779,,,,,
COc1cccc(OC)c1C(C)NS(=O)(=O)N,,,,,,,,,,,,,,,,,,,,,,,7.56863623584101,,,,,,8.09151498112135,
CN(C)C(=O)N1OC(=CC1=O)CCC2CCCC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.03621217265444,
C[C@@H]1CN(CCN1C(=O)NCCC2CCN(Cc3ccccc3)CC2)c4ncc(C#N)c(N)n4,,,,,,,,6.25963731050576,,,,,,,,,,,,,,,,,,,,,,
CN1CCC(=C2Cc3ccccc3C2=O)CC1,,,,,,,,,,,,,,,,,,,,,,,5.92081875395237,,,,,,,
CC[N+](CC)(CC)CCOc1cc(OCC[N+](CC)(CC)CC)cc(c1)C(=O)NCCCCCC(=O)NNc2c3CCCCc3nc4ccccc24,,,,,,,,,,,,,,,,,,,,,,,8.06600683616876,,8.89279003035213,,,,,
Cn1cc(cn1)c2cc(F)c(CN3Cc4ccc5nccn5c4C3=O)c(F)c2,,5.6252516539899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC1=CC=C2C=C3N(CCc4cc5OCOc5cc34)C=C2C1=[NH+]C(C)c6ccccc6,,,,,,,,,,,,,,,,,,,,,,,,,5.71805806655918,,5.48412615628832,,,
OCC1CCN(Cc2ccc(OCCCc3ccc(Oc4ccccc4)nn3)cc2)CC1,,,,,,,,,,,,,,,,,5.67571754470231,,,,,,,,,,,,,
Cl.CN(Cc1cccc(Cl)c1)Cc2cccc(COc3ccc4C=CC(=O)Oc4c3)c2,,,,,,,,,,,,,,,,,,,,,,,,,5.24412514432751,,6.50863830616573,,,
CCCCOc1nccnc1C2CN3CCC2CC3,,,,,,,,,,,,,,,,,,8.30102999566398,,,,,,,,,,,,
C[C@@H]1CN(Cc2cccc(c2)c3cccc(CNC(=O)c4ccc5OCOc5c4)c3)CCN1,,,,,,,,,,,,7.29998893767789,,,,,,,,,,,,,,,,,,
Fc1ccc(cc1)C2(CN(C3CCN(Cc4cccc(F)c4)CC3)C(=O)N2)c5ccc(F)cc5,,,,,,,,5.94271435558178,8.31605286924849,,,,,,,,,,,,,,,,,,,,,
[Na+].[Na+].CC(=C)[C@@H]1CC[C@]2(C)[C@H](C[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OS(=O)(=O)[O-])C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)OS(=O)(=O)[O-],,,,,,,,,,,,,,,,,,,,,,,3.72124639904717,,,,4.19178902707578,,,
COc1cc2N(C)C(=O)C(=C(O)c2cc1OC)C(=O)NCC3CCN(Cc4ccccc4)CC3,,,,,,,,,,,,,,,,,,,,,,,,,5.53313237964589,,,,,
Brc1ccccc1NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc3ccccc3Br,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.39222339625831,,
COc1cc(cc(OC)c1OC)C(=O)NNc2c3CCCCc3nc4ccccc24,,,,,,,,,,,,,,,,,,,,,,,7.67571754470231,,5.6458915608526,,,,,
CN1CCN(CC1)c2nccc(NCCc3ccccc3)n2,,,,,,,,,,,,,,,,,,,,,,,4.6903698325741,,4.84163750790475,,,,,
CN1[C@@H]2[C@@](C)(CC[N+]2(C)[O-])c3cc(OC(=O)Nc4cc(C)cc(C)c4)ccc13,,,,,,,,,,,,,,,,,,,,,,,5.06651271215129,,,,,,,
CCNC(=S)Nc1cc(ncn1)n2cnc(CNC3CCCCC3)c2,,,,,,,,,,,,,,,,,,,,,,,,,,6.37263414340727,,,,
CN1CCN(CC(=O)N2c3ccccc3NC(=O)c4csc(C)c24)CC1,,,,,,,8.74472749489669,,,,,,,,,,,,,7.30102999566398,8.11975822410452,,,,,,,,,
CCOC(=O)C1=C(Oc2nc3CCCCc3c(N)c2C1c4cccc(Br)c4)c5ccccc5,,,,,,,,,,,,,,,,,,,,,,,,,7.16115090926274,,,7.30980391997149,,
Cc1cc(N)c2ccccc2n1,,,,,,,,,,,,,,,,,,,,,,,,,,4.80410034759077,,,,
CC(=O)Oc1ccc(C)c(c1)[N+](C)(C)C,,,,,,,,,,,,,,,,,,,,,,,5.2729999148956,,8.27572413039921,,,,,
CC(C)OC(=O)C1=C(C)Nc2nc3CCC(C)(C)Cc3c(N)c2C1c4ccccc4Cl,,,,,,,,,,,,,,,,,,,,,,,5.5185573714977,,,,,,,
COc1cc2CC(C(=O)c3ccc(F)cc3)C(=O)c2cc1OC,,,,,,,,,,,,,,,,,,,,,,,,,7.3767507096021,,,,,
CN(CCCCCCCCCCN(C)Cc1cccnc1)CC(=O)N2CCC[C@@H]3[C@@H]4CC5=C(C=CC(=O)N5)[C@]23CC(=C4)C,,,,,,,,,,,,,,,,,,,,,,,,,,7.41793663708829,,,,
COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,5.13253251214095,,,
Cc1ccc(cc1)N2CCN(CCNCc3oc(CN4CCCCC4)cc3)C2=C(C#N)C#N,,,,,,,,,,,,,,,,,,,,,,,,,,8.65757731917779,,,,
FC(F)(F)c1cccc(c1)C(=O)NCc2cccc(c2)c3cccc(CN4CCNCC4)c3,,,,,,,,,,,,7.29998893767789,,,,,,,,,,,,,,,,,,
C(CCCNc1c2Cc3ccccc3c2nc4ccccc14)CCCNc5c6Cc7ccccc7c6nc8ccccc58,,,,,,,,,,,,,,,,,,,,,,,6.34198860334289,,,,,,,
CCCCCCCCCCNc1ccncc1,,,,,,,,,,,,,,,,,,,,,,,,,,5.80410034759077,,,,
Cc1nc(cc(n1)c2cccc(OCC#C)c2)c3ccc(OCC#C)cc3,,,,,,,,,,,,,,,,,,,,,,,,,5.23062267392386,,,,,
C[N+]1(CCOCc2ccccc2)CCC(C1)N3CC(NC3=O)(c4ccccc4)c5ccccc5,,,,,,,,7.32057210338788,8.17392519729917,,,,,,,,,,,,,,,,,,,,,
C[n+]1c2ccccc2c(N)c3ccccc13.F[B-](F)(F)F,,,,,,,,,,,,,,,,,,,,,,,4.40340290437354,,,,,,,
COc1cccc(\C=C\2/COC\C(=C/c3cccc(OC)c3Cl)\C2=O)c1Cl,,,,,,,,,,,,,,,,,,,,,,,,,5.02227639471115,,,,,
O=C(N1CCC2(CCN(Cc3ccccc3)CC2)CC1)N4CC=CO4,,,,,,,,,,6.09999903484653,,,,,,,,,,,,,,,,,,,,
COc1cccc2cc(oc12)c3cc[n+](Cc4cccc(Br)c4)cc3,,,,,,,,,,,,,,,,,,,,,,,,,7.65757731917779,,,,,
COc1cccc(CCCCCCCCc2cccc(OC)[n+]2C)[n+]1C.[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,,6.72124639904717,,,,,,,
COc1cc(COc2cc(N)c(Cl)cc2C(=O)CCC3CCN(CCNS(=O)(=O)C)CC3)cc(OC)c1,,,,,,,,6,,,,,,,,,,,6,,,,,,,,,,,
C(CNCc1cccnc1)CN2CCC(Cc3ccccc3)CC2,,,,,,,,,,,,,,,,,,,,,,,,,8.67778070526608,,7.08618614761628,,,
C[C@H](Cc1cccc(CCNC(=O)c2ccc(cc2)N(C)C(=O)CCN3CCC(CC3)OC(=O)Nc4ccccc4c5ccccc5)c1)NC[C@H](O)c6ccc(O)c7NC(=O)C=Cc67,,,,,,,,,9.69897000433602,,,,,,,,,,,,,,,,,,,,,
CN(CC#C)Cc1cc2cc(OCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,,,,,,,,,,,,,,,,,,,,,,,,,6.3767507096021,,5.67778070526608,,,
CC(=O)O[C@@H]1C[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C4[C@@H]5CC(C)(C)CC[C@@]5(CC[C@@]34C)C(=O)NCC#C)C(C)(C)[C@H]1OC(=O)C,,,,,,,,,,,,,,,,,,,,,,,,,4.82159865846624,,,5.0893755951108,,
COc1ccc(Cn2cc(COC(=O)COC3=CC(=O)Oc4ccccc34)nn2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,3.98296666070122,,,,,
CN(C)c1ccc(\C=C\C=C\c2cc(C)[n+](CCN3CCN(CCCCC4CCN(CC(=O)N5c6ccccc6NC(=O)c7ccccc57)CC4)CC3)c(C)c2)cc1.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F,,,,,,,,,,,,,,,,6.41005039867429,,,7.85387196432176,,,,,,,,,,,
COc1cc(OC)c(cc1OC)C2=COc3c4C=CC(C)(C)Oc4ccc3C2=O,,,,,,,,,,,,,,,,,,,,,,,3.91506642506328,,,,,,,
CN1CCC=C(C1)c2nsnc2OCCCCCCN,,,,,,,,,,,,,,,,,6.18976748200492,,,,,,,,,,,,,
Clc1ccccc1\C=C\2/CNCC3=C2N=C4SC=C(N4C3c5ccccc5Cl)c6ccccc6,,,,,,,,,,,,,,,,,,,,,,,,,5.68824613894425,,5.57186520597121,,,
CC(C)c1cccc(C(C)C)c1NC(=O)Oc2ccc3N(C)[C@H]4N(C)CC[C@@]4(C)c3c2,,,,,,,,,,,,,,,,,,,,,,,,,,6.1337126609158,,,,
C[C@@H]1CN(CCN1C(=O)NCCC2CCN(Cc3ccccc3)CC2)c4cccc(OC(F)(F)F)c4,,,,,,,,6.25963731050576,,,,,,,,,,,6.25963731050576,,,,,,,,,,,
COc1ccc2[nH]c3CNCCc3c2c1,,,,,,,,,,,,,,,,,,,,,,,,,3.64391675085271,,,,,
C[C@@H]1CC[C@H]2[C@H](C)[C@H]3CC[C@]4(O)[C@@H](C[C@H]5[C@H]4CC(=O)[C@H]6CC(=O)CC[C@]56C)[C@@H]3CN2C1,,,,,,,,,,,,,,,,,,,,,,,,,,,5.43415218132648,,,
O=C(COC1=CC(=O)Oc2ccccc12)N3CCN(CC3)c4ccccc4,,,,,,,,,,,,,,,,,,,,,,,,,5.53760200210104,,,,,
CC1(C(=O)O[C@H]2C[N+]3(C\C=C\c4ccccc4)CCC2CC3)c5ccccc5c6ccccc16,,,,,,,,,,,,7.85387196432176,,,,,,,,,,,,,,,,,,
